2023 C1E,,,
Hourly Stream Data (Summary),,,
,,,
Dataset Reference Format:,,,
,"[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,
4/3/2023 5:00,16.58215416,1.855,0.054
4/3/2023 6:00,10.89953309,1.768,0.054
4/3/2023 7:00,29.54391128,1.695,0.054
4/3/2023 8:00,33.56651464,1.674,0.054
4/3/2023 9:00,27.87291551,1.745,0.054
4/3/2023 10:00,29.54391128,1.81,0.054
4/3/2023 11:00,18.5836826,2.003,0.054
4/3/2023 12:00,34.88201281,2.248,0.055
4/3/2023 13:00,34.08935814,2.541,0.055
4/3/2023 14:00,18.21037576,2.775,0.056
4/3/2023 15:00,41.58848495,2.783,0.056
4/3/2023 16:00,49.27406439,2.68,0.056
4/3/2023 17:00,24.03741308,2.74,0.055
4/3/2023 18:00,35.41605282,2.467,0.055
4/3/2023 19:00,18.96118358,2.359,0.055
4/3/2023 20:00,29.78702295,2.115,0.055
4/3/2023 21:00,19.53531868,1.933,0.054
4/3/2023 22:00,15.54334164,1.797,0.054
4/3/2023 23:00,66.45733016,1.66,0.054
4/4/2023 0:00,37.04514941,1.543,0.054
4/4/2023 1:00,19.72880379,1.461,0.054
4/4/2023 2:00,8.666074686,1.381,0.054
4/4/2023 3:00,22.54888831,1.323,0.054
4/4/2023 4:00,22.96881397,1.252,0.054
4/4/2023 5:00,30.77050301,1.093,0.053
4/4/2023 6:00,24.69149513,1.047,0.053
4/4/2023 7:00,12.80030518,1.038,0.053
4/4/2023 8:00,35.95458413,1.075,0.053
4/4/2023 9:00,24.47238849,1.258,0.053
